Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
808.0,70.0,144.0,21384.0,5.0,6.0,1923.0,2004.0,0.0,1309.0,0.0,15.0,1324.0,1072.0,504.0,0.0,1576.0,2.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1923.0,2.0,528.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,223500.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD,Normal
809.0,80.0,85.0,13400.0,5.0,5.0,1966.0,1966.0,1047.0,516.0,128.0,380.0,1024.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1966.0,2.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,159950.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
810.0,75.0,90.0,8100.0,5.0,5.0,1898.0,1965.0,0.0,0.0,0.0,849.0,849.0,1075.0,1063.0,0.0,2138.0,0.0,0.0,2.0,0.0,2.0,3.0,11.0,0.0,1910.0,2.0,360.0,40.0,156.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,106000.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Hip,CompShg,AsbShng,AsbShng,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,Gd,Detchd,Unf,Fa,Po,N,WD,Normal
811.0,20.0,78.0,10140.0,6.0,6.0,1974.0,1999.0,99.0,663.0,377.0,0.0,1040.0,1309.0,0.0,0.0,1309.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,1974.0,2.0,484.0,265.0,0.0,0.0,0.0,0.0,648.0,0.0,1.0,2006.0,181000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Fa,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,WD,Normal
812.0,120.0,70.04995836802665,4438.0,6.0,5.0,2004.0,2004.0,169.0,662.0,0.0,186.0,848.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2004.0,2.0,420.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,144500.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,ConLD,Normal
813.0,20.0,66.0,8712.0,5.0,5.0,1952.0,1952.0,0.0,0.0,0.0,540.0,540.0,1044.0,0.0,0.0,1044.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1952.0,2.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,2010.0,55993.0,C (all),Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,Fa,Typ,Gd,Basment,Unf,TA,TA,N,WD,Alloca
814.0,20.0,75.0,9750.0,6.0,6.0,1958.0,1958.0,243.0,608.0,0.0,834.0,1442.0,1442.0,0.0,0.0,1442.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1958.0,1.0,301.0,0.0,0.0,275.0,0.0,0.0,0.0,500.0,4.0,2007.0,157900.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,COD,Normal
815.0,50.0,45.0,8248.0,5.0,7.0,1918.0,1950.0,0.0,0.0,0.0,686.0,686.0,686.0,564.0,0.0,1250.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,1955.0,1.0,280.0,207.0,0.0,96.0,0.0,0.0,0.0,0.0,7.0,2006.0,116000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasW,Gd,Y,SBrkr,Fa,Typ,Gd,Detchd,Unf,TA,TA,P,WD,Normal
816.0,20.0,48.0,12137.0,7.0,5.0,1998.0,1998.0,442.0,0.0,0.0,1649.0,1649.0,1661.0,0.0,0.0,1661.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1998.0,2.0,598.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,224900.0,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
817.0,20.0,70.04995836802665,11425.0,5.0,6.0,1954.0,1954.0,0.0,486.0,0.0,522.0,1008.0,1008.0,0.0,0.0,1008.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,1954.0,1.0,275.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,7.0,2006.0,137000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
818.0,20.0,70.04995836802665,13265.0,8.0,5.0,2002.0,2002.0,148.0,1218.0,0.0,350.0,1568.0,1689.0,0.0,0.0,1689.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,2002.0,3.0,857.0,150.0,59.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,271000.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
819.0,80.0,80.0,8816.0,6.0,7.0,1971.0,1971.0,80.0,504.0,0.0,506.0,1010.0,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1971.0,2.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,155000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
820.0,120.0,44.0,6371.0,7.0,5.0,2009.0,2010.0,128.0,733.0,0.0,625.0,1358.0,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2010.0,2.0,484.0,192.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,224000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
821.0,60.0,72.0,7226.0,7.0,5.0,2003.0,2003.0,0.0,0.0,0.0,798.0,798.0,798.0,842.0,0.0,1640.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,2003.0,2.0,595.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,183000.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
822.0,20.0,60.0,6000.0,4.0,4.0,1953.0,1953.0,0.0,0.0,0.0,936.0,936.0,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1974.0,2.0,576.0,0.0,32.0,112.0,0.0,0.0,0.0,0.0,2.0,2009.0,93000.0,RM,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Min2,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
823.0,60.0,70.04995836802665,12394.0,7.0,5.0,2003.0,2003.0,0.0,0.0,0.0,847.0,847.0,847.0,886.0,0.0,1733.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2003.0,2.0,433.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,225000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,WD,Family
824.0,50.0,60.0,9900.0,6.0,7.0,1940.0,1950.0,0.0,0.0,0.0,778.0,778.0,944.0,545.0,0.0,1489.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1940.0,1.0,240.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,139500.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
825.0,20.0,81.0,11216.0,8.0,5.0,2006.0,2006.0,0.0,0.0,0.0,1489.0,1489.0,1489.0,0.0,0.0,1489.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2006.0,2.0,776.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,232600.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
826.0,20.0,114.0,14803.0,10.0,5.0,2007.0,2008.0,816.0,1636.0,0.0,442.0,2078.0,2084.0,0.0,0.0,2084.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,2007.0,3.0,1220.0,188.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,385000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
827.0,45.0,50.0,6130.0,5.0,6.0,1924.0,1950.0,0.0,784.0,0.0,0.0,784.0,784.0,0.0,0.0,784.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1978.5061638868744,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,5.0,2008.0,109500.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
828.0,20.0,65.0,8529.0,7.0,5.0,2001.0,2001.0,0.0,20.0,0.0,1434.0,1454.0,1434.0,0.0,0.0,1434.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2001.0,2.0,527.0,290.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,189000.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD,Normal
829.0,60.0,70.04995836802665,28698.0,5.0,5.0,1967.0,1967.0,0.0,249.0,764.0,0.0,1013.0,1160.0,966.0,0.0,2126.0,0.0,1.0,2.0,1.0,3.0,1.0,7.0,0.0,1967.0,2.0,538.0,486.0,0.0,0.0,0.0,225.0,0.0,0.0,6.0,2009.0,185000.0,RL,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Min2,Gd,Attchd,Fin,TA,TA,Y,WD,Abnorml
830.0,160.0,24.0,2544.0,7.0,5.0,2005.0,2005.0,0.0,0.0,0.0,600.0,600.0,520.0,623.0,80.0,1223.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2005.0,2.0,480.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,147400.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,RFn,TA,TA,Y,WD,Normal
831.0,20.0,80.0,11900.0,6.0,5.0,1957.0,1957.0,387.0,1040.0,0.0,352.0,1392.0,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1957.0,2.0,458.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,6.0,2008.0,166000.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
832.0,160.0,30.0,3180.0,7.0,5.0,2005.0,2005.0,0.0,0.0,0.0,600.0,600.0,520.0,600.0,80.0,1200.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2005.0,2.0,480.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,151000.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,RFn,TA,TA,Y,WD,Normal
833.0,60.0,44.0,9548.0,7.0,6.0,2003.0,2003.0,223.0,483.0,0.0,458.0,941.0,941.0,888.0,0.0,1829.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2003.0,2.0,613.0,192.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,237000.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD,Normal
834.0,20.0,100.0,10004.0,6.0,6.0,1964.0,1964.0,180.0,196.0,345.0,975.0,1516.0,1516.0,0.0,0.0,1516.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1964.0,2.0,472.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,2.0,2009.0,167000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
835.0,20.0,75.0,7875.0,5.0,6.0,1961.0,1961.0,136.0,572.0,0.0,572.0,1144.0,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1961.0,2.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,139950.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
836.0,20.0,60.0,9600.0,4.0,7.0,1950.0,1995.0,0.0,442.0,0.0,625.0,1067.0,1067.0,0.0,0.0,1067.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1996.0,2.0,436.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,128000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,HdBoard,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
837.0,30.0,90.0,8100.0,5.0,6.0,1948.0,1973.0,0.0,338.0,0.0,1221.0,1559.0,1559.0,0.0,0.0,1559.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1948.0,2.0,812.0,0.0,116.0,230.0,0.0,0.0,0.0,0.0,6.0,2007.0,153500.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Min2,Gd,Detchd,Unf,TA,TA,Y,COD,Normal
838.0,160.0,21.0,1680.0,6.0,5.0,1973.0,1973.0,158.0,330.0,0.0,153.0,483.0,483.0,504.0,0.0,987.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1973.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,100000.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
839.0,20.0,75.0,9525.0,5.0,6.0,1995.0,2006.0,0.0,0.0,0.0,1099.0,1099.0,1099.0,0.0,0.0,1099.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1999.0,1.0,352.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,144000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
840.0,50.0,70.0,11767.0,5.0,6.0,1946.0,1995.0,0.0,352.0,0.0,416.0,768.0,768.0,432.0,0.0,1200.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1946.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,130500.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
841.0,70.0,70.04995836802665,12155.0,6.0,8.0,1925.0,1950.0,0.0,156.0,0.0,516.0,672.0,810.0,672.0,0.0,1482.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1934.0,1.0,400.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,3.0,2008.0,140000.0,RH,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,SBrkr,Fa,Typ,Gd,Detchd,Unf,TA,TA,P,WD,Normal
842.0,70.0,60.0,10440.0,5.0,8.0,1904.0,2002.0,0.0,0.0,0.0,650.0,650.0,958.0,581.0,0.0,1539.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,1983.0,2.0,686.0,70.0,78.0,68.0,0.0,0.0,0.0,0.0,6.0,2008.0,157500.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Po,Detchd,Unf,Gd,TA,P,WD,Normal
843.0,80.0,82.0,9020.0,6.0,7.0,1966.0,1966.0,183.0,312.0,539.0,276.0,1127.0,1165.0,0.0,0.0,1165.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1966.0,2.0,490.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,174900.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,Gd,Gd,Y,WD,Normal
844.0,90.0,80.0,8000.0,5.0,4.0,1961.0,1961.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,0.0,0.0,1800.0,0.0,0.0,2.0,0.0,6.0,2.0,10.0,0.0,1978.5061638868744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,141000.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
845.0,50.0,100.0,12665.0,5.0,8.0,1915.0,1950.0,0.0,0.0,0.0,876.0,876.0,876.0,540.0,0.0,1416.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,1.0,1949.0,3.0,720.0,418.0,0.0,194.0,0.0,0.0,0.0,0.0,6.0,2008.0,153900.0,RM,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
846.0,85.0,70.04995836802665,16647.0,5.0,5.0,1975.0,1981.0,0.0,1390.0,0.0,0.0,1390.0,1701.0,0.0,0.0,1701.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,1975.0,2.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,171000.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min2,TA,Basment,Fin,TA,TA,Y,WD,Normal
847.0,60.0,75.0,9317.0,7.0,5.0,1993.0,1993.0,137.0,513.0,0.0,227.0,740.0,1006.0,769.0,0.0,1775.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1993.0,2.0,425.0,234.0,72.0,192.0,0.0,0.0,0.0,0.0,7.0,2009.0,213000.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,WD,Normal
848.0,20.0,36.0,15523.0,5.0,6.0,1972.0,1972.0,0.0,460.0,0.0,404.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1972.0,1.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,133500.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,WD,Normal
849.0,50.0,75.0,45600.0,6.0,8.0,1908.0,1997.0,0.0,0.0,0.0,907.0,907.0,1307.0,1051.0,0.0,2358.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,1.0,1908.0,2.0,360.0,486.0,40.0,0.0,0.0,175.0,0.0,0.0,9.0,2008.0,240000.0,RL,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,TA,Y,WD,Normal
